content,label,category
帮忙转一下:找一名职中的学生，叫杨叶，16岁，请速回清水河县医院，妈妈伤的很严重，想最后见她一面，爸爸号:15595467575爱心接力，好人有好报！@QTV青岛全接触@胶东县令@青岛交通广播FM897@疏狂一崔@佛教微博,1,社会生活
#生活经#【实用贴】多少心爱的衣服因为污渍弃置过？衣服除污渍大全转起！非常实用！,0,社会生活
山青水秀新闻破解:【民警查车震致阳痿被索赔百万10月23日晚，临沂沂州路民警巡视时，发现一辆黑轿车不停摇动打开车门检查，见一对男女一丝不挂。系临沂206国道沂河大桥收费处主任班树栋，和其女下属郑来花。之后主任发现自己现阳痿，按每次性交200元5000次计，向警方索赔100万元。,1,社会生活
【抹布挡号牌驾照被吊销[黑线]】近日宁夏银川交警执勤时发现，一辆小轿车的前后号牌都被抹布完全遮挡。车主这么做的原因，竟是为躲避90秒违停抓拍，结果被扣12分。该车主4个多月前刚拿到驾照，根据相关规定，实习期内一次性被扣满12分的，吊销驾照。网友：还是用抹布擦擦车吧[笑cry](央视记者许国飞),0,社会生活
火车上，一个上岁数的老人，面对辛苦打扫的列车工作人员，将瓜子故意撒一车厢，傲慢地告诉列车员：扫吧……亲，你怎么看？秒拍视频,0,社会生活
【环卫女工捡到一只LV女包，在苦等2小时后交还给失主，然而悲剧的事情来了！】一则消息引发众议！环卫女工孙阿姨，在打扫卫生时捡到一只名贵包包。孙阿姨打开包包一看，被下了一跳！里面成捆的百元大钞，足足有四捆，还有证件等其他物品。孙阿姨想到失主一定很着急，就在寒风中苦苦等了2个多小时，终于等来了失主秦女士，在确认她为失主后，孙阿姨将包包交还给了她。然而，意外却发生了！秦女士在清点了包内物品后，说少了一捆钱，也就是1万块！要求孙阿姨赔偿！孙阿姨登时傻了眼，没想到做好事却惹来了大麻烦！1万块，这可是孙阿姨几个月的工资啊，这可怎么赔呢？事情一时陷入了僵局！后来只好报警处理，由于没有监控，孙阿姨又无法说清自己无责任。秦女士也没有办法证明包里的物品准确数目，经调解，两个人一人负责一半责任！孙阿姨含泪掏了5000元赔偿了秦女士！孙阿姨表示以后再也不做这种“傻事”了！各位大神，你们说遇到这种事怎么办好呢？我们又该如何教育孩子做好事呢？,1,社会生活
湖北的朋友们，有个被拐儿童在广东汕头派出所，口音像湖北的，转发一下希望早点找到他爸妈！爱心接力🙏🙏🙏看到这种消息，非常痛恨人贩子，非常心疼孩子，愿他们一家早日团聚🙏🙏童颜永在--心理医生的微博视频,1,社会生活
大家注意了11名在逃犯罪嫌疑人长这样，又是新疆人我在:2玉苍中路,1,社会生活
@饶原生:接客太多，得返一碟斋。,1,社会生活
有强迫症吗？上床睡觉前一定要上厕所。上了厕所，在床上打手机要睡觉再去。如果不这样的话，会陷入去不去卫生间的苦恼，想要小便，但是过了很长时间，就会起床清扫。白城·地下商场,0,社会生活
【何家弘：中国刑事司法的十大误区】由供到证的侦查模式；违背规律的限期破案；先入为主的片面取证；科学证据的不当解读；屡禁不止的刑讯逼供；放弃原则的遵从民意；徒有虚名的相互制约；形同虚设的法庭审判；骑虎难下的超期羁押；证据不足的疑罪从轻…http://t.cn/zRt8NEV,0,社会生活
人肉吧！这位就是打死人的警官证，逃跑的时候掉的！那里也是你居住的地方，就算要尽职也过头了吧！良知去哪了,1,社会生活
【日增确诊超8万#法国担心青年戴口罩妨碍约会#】11月7日，法国新增约8.7万个病例创下历史新高，面对来势汹汹的第二波疫情，法国已再度全国“封城”。但与此同时，法国国家电视台在“操心”青年戴口罩妨碍约会。因为口罩遮住了大部分面部，让青年男女更难接收或释放“爱的信号”。@世面...全文,0,社会生活
【北京积分落户征求意见：这些可加分】①取得国民教育系列及教育部认可的国内外学历(学位)获相应积分②中级及以上职称③在经认定的科技企业孵化器及众创空间中的创业企业就业且符合一定条件④近3年连续纳税且满足以下条件之一：平均每年工资、薪金及劳务报酬的个人所得税纳税额在10万元及以上。,0,社会生活
【急扩！9岁男孩被面包车撞倒并带走目前下落不明】18日早6点，云南师宗县9岁男孩刘望上学途中被撞，车上男子将其抱走逃跑，至今下落不明。刘望，身高1米3，身穿绿色羽绒服、蓝色牛仔裤及黑色旅游鞋。肇事车辆为浅色面包车，前挡风玻璃有蛛网状裂痕。如有线索请报警，扩散帮孩子回家！(央视记者李常明),0,社会生活
【美丽杭州环境整治助力垃圾分类工作】3月22日，金东方社区开展常态化环境整治工作，组织物业及序化员对小区内外环境卫生、绿化带内垃圾、共享单车无序停放、沿街商铺出店经营、城市牛皮癣、垃圾分类等问题进行清理整治，助力“美丽杭州”建设。,0,社会生活
今天调查发现，也是同样这家酒店，还有比您更惨的，交了钱折腾了一夜问题都没有解决，在高铁站挨到天亮。当地工商所已经介入了。@于建嵘『大V于建嵘来长沙摊上蹊跷的“飞猪”订单，距离高铁站36米的酒店为何变为3公里？』|大V于建...,0,社会生活
分享了一篇文章：《女子跪求拆迁被扒裤子》O分享了一篇文章：《女子跪求拆迁被扒裤子》，...,1,社会生活
辽宁桓仁虎谷峽玻璃栈道，被一群大妈跳广场舞跳断了，她们的尽情发洩，是因为太富裕了，不知道怎样才能证明自己还年轻，还快活着！老k地产艺术品鉴藏的微博视频,1,社会生活
家乐福发生突发事件，营业时间所有出入口用铁门封闭，不许进不许出，原因是一名女士在结账时跟在身边的孩子突然失踪，幸亏及时报警，家乐福立刻封闭所有出入口寻找孩子，后来孩子在二楼卫生间找到，头发被剃光，衣服已经被换掉，人口贩子不知去向，团伙作案手法迅速，年关将至，请大家务必带好孩子。,1,社会生活
#平安行动#3月12日上午，成都@龙泉警方便衣警察在大面街办半边街一公交站台，现场抓获扒窃嫌疑男子一名，查获小米手机一部。目前，案件正在进一步侦办中。,0,社会生活
#江门身边事#【新会交警，看你们做的好事。。。】11月18日，一张夸张的交警抄牌图片在全江门的朋友圈疯传，更被网友比喻成“灾难图”、“僵尸符”：事发地是新会中心南路华润万家门前人行道，由于这些摩托车没按规定停在线内，所以被集体抄牌了。19日，在这件事广泛传播之后，有网友再次经过事发地，...展开全文c,0,社会生活
七旬老汉靠卖自己种的菜为生。一个从执法车上下来了一个年轻人，将老汉连扇几个耳光推倒在地。老汉到处寻找执法者，只想告诉他，我从山里骑和烂单车到这里用了3个多小时只想卖点钱给生病卧床的老伴买药。有良知的帮忙转一下，替老汉夺回公道.不会转，会脏了你的微博账号对吗？有心就转，没心就算了！,1,社会生活
孩子别怕，全世界的好心人都在帮你回家！孩子叫刘浩华，5岁半，张家口人，走丢了。爸爸辞掉工作满世界得宣传寻找，一家人的心都在为孩子在哪里、正在遭遇什么纠结着绝望着。他们需要我们的帮助，请大家花五秒钟的时间转发一下，在大街上留意一下，也许就能救了一条生命，拯救一个家庭。,1,社会生活
【马来西亚航空旧广告】近日，马航旧广告在推特上被转疯了，其广告语是:“无论你去哪儿，都没有人会知道。”[生病][生病][生病],1,社会生活
【市民举报中石化违法建遭刑拘】警方以张正强涉嫌破坏企业生产经营罪刑拘。记者拿出了重庆市规划局监察执法总队的回复函，认定加油站没许可手续；相关部门出具建加油站属违法行为书面认定；警方却认为，张正强指使家人阻挠、封路行为，导致车辆不能正常加油，给企业造成很大损失...http://t.cn/RAlEvIO,0,社会生活
"【68岁老人被继子撵出家继子称:我又没让他养是她自愿的[怒]】68岁的孙桂枝作为继母把3个子女含辛茹苦养大。现在她行动不便,老伴有病卧床,却被继子多次赶出家门,只好回到娘家与90岁母亲蜗居在破房内。提到孙桂枝20多年的养育情,继子冷漠地说:""我又没让她养,是她自愿的,反正我不会养活她""[怒]@大河报",0,社会生活
只有这样的婚礼才让我羡慕。。。说出了多少人的心声[微风],0,社会生活
#守护宝贝#【扩散！你愿帮27个孩子回到亲人身边吗？1岁就被拐卖[泪]】据央视新闻：他们，是被拐卖的孩子。被解救时，才1岁，可能记不得亲人样子。有的孩子被解救10多年，仍未找到亲人......他们，本该在父母怀中撒娇的年纪，却被拐卖。此刻，转发微博，帮帮孩子！你的随手转发，或许就能帮他们回家！,0,社会生活
方才截了张图，共赏共赏@宋海涛-汽车与你估计是临时工了,1,社会生活
【被洒水车喷一身！路人大声呵斥遭对方抡锤威胁】近日，昆明的廖先生骑电动车经过一路口时，被洒水车喷了一身。廖先生一时恼怒大声呵斥让对方注意一些，不料洒水车驾驶员将车停了下来，拿着一把锤子跳下车追上了廖先生一顿骂。路人立即上前劝架，将两人拉了开来。洒水车所属社区负责人表示，他们会找到...全文,0,社会生活
都来看看那些非洲国家黑人的狼子野心，还特么有女人愿意献身给他们吗？,1,社会生活
【奇葩！男子买香菇泡面后报警：面里没香菇[笑cry]】近日，南京某超市内，康先生买了包香菇泡面，泡好后发现没香菇，遂找超市要说法，发生争执后报警。警察赶到一问原因，直接在店里买包泡面，泡后见小香菇片浮出，证明“这批泡面有香菇”。康先生：“可能太小我没看到…”[衰](华西都市报)你想说___？,0,社会生活
【长兄如父11岁哥哥背6岁脑瘫妹妹上学[心]】拿过书包挎好，蹲下身将妹妹轻轻背起，奔波上路…河南商丘11岁的男孩李渊，背着患脑瘫的妹妹上下学，已坚持两个月。爸妈打工，爷奶年迈，他稚嫩的肩膀担负着妹妹的渴望。网友：他也只是个孩子，太难得了！你会为“商丘好哥哥”点赞吗？http://t.cn/RUemdIY,0,社会生活
现在对“老王”的要求都这么高了吗?看来没点本事当不了“老王”蒙蒙的微博视频,1,社会生活
"【狗贩用""美狗计""害狗近千条卖给饭馆[怒]】日前在河南，两狗贩用母狗作诱饵，诱群狗上钩，随后用剧毒和高压电将其致死后卖到饭馆。一次作案时被民警发现，逃跑中两人弃车脱身。民警调查发现两人踪迹，随后抓捕归案。经审讯，两人流窜作案多起，偷狗达900多条。目前此案仍在审理。http://t.cn/RUDtCRn",0,社会生活
【开封人士放养爱犬引发万人点赞】近日，河南开封一名爱心人士家的爱犬与男友偶遇的视频在网上疯传！狗子兴奋得的狂奔4只鞋子都飞上了天，数万爱心人士纷纷称赞当地政府给小动物营造的自由空间，真正做到以犬为本的和谐协会燃新闻的秒拍视频,0,社会生活
#温馨提示#据中央气象台，23日夜间起，受冷空气和降水影响，中东部雾霾天气逐渐减弱消散，未来一周全国大部地区大气污染扩散条件较好，无大范围持续性雾霾天气。,0,社会生活
大黄鸭沉睡[囧]原来是因为大陆一名游客的烟头所致！！尼位哥哥也缺德了吧！大黄鸭远道而来。你居然把它弄爆了。,1,社会生活
"【警方提示：注意了，新骗局来了！！！】1.随意签收快递就中招，2.危险的免费钥匙圈,切不可随意接受；3.10086电话或者10010查线路，....这三个骗局已经致使不少人上当受骗，提醒一下朋友吧。。。大家戳图扩起来~~[话筒]",1,社会生活
回复@Libra訾亚平:鉴定结果已经出来，38号吊索钢丝绳断裂，主揽和吊索多处被腐蚀。//@Libra訾亚平:回复@小糊涂s:异常抖动绝对存在隐患，这是大桥，要重视的//@机械科技:#科学科普##虎门大桥#//虎门大桥为什么会抖动？通车后还安全吗？#虎门大桥##抖动##原理#疯狂机械控的微博视频,1,社会生活
带九岁女儿体验练摊当事人：@新京报社副总编辑田延辉,1,社会生活
希望这不是真相，害怕这就是真相。#暴打女孩嫌疑人被抓##警方否认施暴男子受雇于歌舞厅##大连警方通报男子暴打女孩#,1,社会生活
#老人高铁嗑瓜子刁难保洁员#高铁上不爱护环境卫生，肆意刁难高铁保洁员，引围观。是道德败坏还是为老不尊？是保洁员口无遮拦还是老者挑事？不论怎样，高铁属于公共场所，老者所举实属不妥，你怎么看？秒拍视频,0,社会生活
#关闭狗肉馆#卖狗肉违法。已得到官方确认！国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331。但广西和吉林不会处理。大家转起来，把好消息传出去！同时强烈呼吁，政府必须强制取缔玉林狗肉节！保护我们的伴侣宠物，还我们合谐进步有爱的社会!@话题,1,社会生活
大白天高楼晒充气娃娃，害警车和救护车全出动！这不是添乱吗？@经纪人小微&gt;&gt;网页链接大白天高楼晒充气娃娃，害警车和救护车全出动！这不是添乱吗？@经纪人小微,1,社会生活
"俄罗斯直接放了800只狮子和老虎上街撵人回家，真的这么直接吗<imgalt=[污]src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wu-12f8564d2b.png""style=""width:1em;height:1em;""/>",1,社会生活
【城管疯了】继7月17湖南瓜农邓正加被城管打死后；7月城管疯了...18日，哈尔滨城管殴打商贩和记者，23日，西宁警察被城管围殴；24日，成都夫妻被城管打得满身是血；25日，北京父亲陪9岁女儿练摊遭城管围殴；26日，四川17岁贫寒学生街上卖自采蘑菇被城管打；26日，福建男子与城管肢体冲突后死亡..转,1,社会生活
唐代人在平凉:烟柳飞轻絮，风榆落小钱。宋代人在平凉:细看来，不是杨花，点点是离人泪。清代人在平凉:柳絮微风寻梦醉，时光满地捡童心当代人在平凉:天上柳絮飞片片，地上柳絮滚蛋蛋。平凉人在平凉:哪个瓜皮种咧直么多柳树？害滴人皮炎鼻炎结膜炎都犯咧。我想拿上个撅头两哈把乃窝挖咧起尼。二球咧木，出去连眼睛都睁不开，柳湖晴雪个锤子尼。（祁镇平）http://t.cn/R2WxeSr,0,社会生活
颐中立交桥往福州北路方向车损，来往车辆注意减速@青岛交通广播FM897@青岛交警,0,社会生活
【请为暴雪中的他们点赞[求关注]】据测算，新疆乌鲁木齐昨日降雪量达到1951年有气象记录以来冬季单日降雪极值。今天凌晨四点半，气温零下5摄氏度，降雪还在持续，环卫工人们趁夜里车少，抓紧时间清雪，为天亮后大家出行提供方便。你愿意为辛苦的环卫工们点赞吗？（央视记者信任）,0,社会生活
#殴打女子嫌疑人工作是催债#看图,1,社会生活
【帮转】一位可怜的94岁老奶奶，老伴去世，儿子伤寒死了，两个孙子在外面打工，她每天依靠捡垃圾为生，每天捡垃圾捡到凌晨2点，也只能转5、6元。奶奶双腿已经裂开，因为没钱，一直没有医治。求扩散~~每转一条微博，腾讯公益就像老奶奶捐出1毛钱，多转几次吧，不会脏了你微博，对么？via@娄艺潇丶兔子,1,社会生活
【湖南一#太平间死者遗体双眼被挖#警方刑拘4名嫌犯】宁乡市的李女士反映，其哥哥李先生于10月30日，因多器官衰竭在宁乡市人民医院去世。随后，哥哥遗体被存放在位于医院120急救中心附近的太平间内，当日下午6时，她去太平间料理后事时发现哥哥双眼被挖走。10月31日深夜，上游新闻记者从湖南宁乡市权威展开全文c,0,社会生活
#河源身边事#【可恶，和平社会青年欺凌高中女生，警方迅速出动！】3月16日晚上，一则社会女青年殴打欺凌一名女孩的视频在和平县本地的微信朋友圈、QQ等网络社交媒体上广泛传播，引起网民的极大关注和热议。此视频传播后，引起和平县警方的高度重视，当晚，公安机关即对视频的真实性开展全面甄别，并对案件进行全面的调查，现将情况通报如下。据悉，网上传播的视频拍摄地点位于和平县城平安桥上侧路段，画面中，两名女青年对一名学生模样的女孩采取脚踹、扇耳光等手段实施殴打欺凌，并进行言语辱骂，视频前后持续约1分钟，并引来多人围观。案件发生后，和平县警方连夜召开紧急会议，研究案件的打击及处置工作。当晚9：30，受害人的母亲看到小孩被打的视频后，即到公安机关报案。随后，教育部门及受害人的学校领导，积极配合公安机关开展案件调查工作。据查，视频中被欺凌的学生名叫黄某某，其系和平县某学校在校高中学生。据受害人黄某描述，其与两名打人者此前系朋友关系，后因生活琐事发生摩擦口角，并造成不快。当天下午约16时许，其中一名打人者以“谈事”为由，诱骗黄某至上述路段，两人随后对黄某实施欺凌殴打。经法医对受害人黄某某的伤情进行鉴定，其系属皮外伤，并没造成身体的其它伤害。,0,社会生活
陕西省咸阳市三原县南关村2019.5.27发生一件持刀杀人事件亲孙女用砖块拍向自己的亲爷后，持刀杀爷未遂后又转向砍向自己的五妈三刀！其行为令人发指，希望大家帮忙转发一下！让更多的人看到让事件尽快得到处理谢谢大家了。网页链接,1,社会生活
11名还在逃的暴徒名单（扩散）,1,社会生活
【中国成世界垃圾最多国家垃圾处理考验城市规划】尽管中国的人均垃圾量远少于美国等国家，但研究报告显示，中国每年垃圾总量已超过3亿吨，是世界上最多的国家，而且这个数字还在不断增长。外媒称，垃圾处理已成为中国城市规划者面临的最大问题之一。http://t.cn/zONf735,0,社会生活
20日，江苏兴化市周庄镇农贸市场发生一起城管执法人员与一名农妇纠缠致其重伤的事件。22日下午，该农妇在医院里经抢救无效死亡。城管在执法中掀翻了经营户李祖扣摊点，李夫妇与城管人员发生了厮打、纠缠，李祖扣妻子、56岁的林红英腹部被踢一脚造成肝血管、脾脏破裂引发死亡。,1,社会生活
"#请点支蜡烛#【清明节向英雄致敬】2011年9月18日河南洛阳电视台记者李翔身中10余刀,惨死.他为全国不能吃特供的十多亿平民的食品安全努力过!是他执着追查了地沟油事件!他人生的最后一条微博仍与地沟油窝点有关!请动一下鼠标,转发!向英雄记者致敬!翔子,我们怀念你![蜡烛]@袁裕来律师",1,社会生活
恭迎农历九月三十日药师佛圣诞。南无药师琉璃光如来。南无药师琉璃光如来。南无药师琉璃光如来。,0,社会生活
上海地铁2号线晚22点左右，这小孩唯一不同其它的是，他根本不会去要钱，只是捧着杯子一直往前走，眼睛里充满无辜与渴望，特别可怜。此时欲收工，杯子好像是被粘在手上的，杯子拿下来时，明显感觉特别疼；该男不停责骂。确定这不是一位父亲。这孩子白白嫩嫩的，一看是娇生惯养，是不是被拐卖了？！,1,社会生活
泉州市警察打击拐卖儿童犯罪团伙，现场救出一名来自云南昭通的5岁小孩。但孩子记不清楚家里的地址和电话，警方只好带他回泉州市公安局喂养。但是小孩每天哭着要妈妈，实在太可怜了，求各位朋友们帮忙转发扩散下，早日让小孩回家团圆！@姚晨@作业本@闾丘露薇@爱国者冯军@慕容雪村@孟非@袁莉wsj,1,社会生活
8月3日晚，湖南省湘乡市花坪镇，一私家车撞伤一名15岁小孩，车主勾结交警，将受伤小孩装入麻袋欲毁灭现场，被附近村民及伤者家属发现后拦下，因交警将装有伤者的麻袋直接从车上扔下，引起围观村民愤怒围殴交警，所驾警车被村民扣下，受伤小孩因延误救治已经死亡。[怒],1,社会生活
【“飞地”治理社区百姓齐点赞　河北区与东丽区联合举办兴河园社区党群服务中心交接挂牌仪式】网页链接,0,社会生活
#扫黑除恶专项斗争##烧伤超人阿宝打架##医生举止血钳扎患者#@一个有点理想的记者@烧伤超人阿宝你俩前几天就是用这种方式造谣污蔑军队的。怎么你俩造谣就是揭露真相？别人说句实话就成了造谣陷害？网络是你家的？网民都是傻子？你俩想灭谁就灭谁？赶紧去自首，接受法律制裁！@平安天津@平安北...展开全文c,0,社会生活
【放开那只海鸥！游客强抓住海鸥自拍留影[怒]】近日网友爆料称，有游客在昆明海埂大坝观看海鸥时，抓住海鸥自拍留影，期间全然不顾被抓海鸥的挣扎和其它海鸥呼救。导致海鸥受到惊吓、伤害。据悉，虐鸥人因觉得好玩抓海鸥自拍留影。网友：希望以此警示他人，文明旅游，善待自然。http://t.cn/R47bqPR,0,社会生活
内蒙古凉城县公安局的跨省抓捕秦医生，让凉城名满中华，凉城如其名是一座让国人心拔凉拔凉的县城。喝鸿茅药酒让人心变凉，内蒙古自治区越来越神奇，从公安厅长亲自枪杀情妇，伊利潘钢迷一样的失踪（会不会跨省到浙江抓我），喝了伊利奶，奶壮怂警胆，跨省抓记者，中华一奇事。,0,社会生活
据说今天上午一个三岁多的小女孩在黑龙江省齐齐哈尔市龙华大润发超市附近被人拐走了，小女孩能准确说出其父的手机号码，从监控上看是被一个四十多岁男人抱走了，有知情者请联系郑春蓉，手机：13606961118，如果这件事属实，希望孩子能最终得救！也希望行恶者能够“放下屠刀”，不要一错再错。,1,社会生活
"【碰到7、8个人殴打你怎么办？被打死活该，千万不要反抗！】上海的哥李师傅接妻子回家,路遇7、8人醉酒拦车,李师傅解释车上已经接了妻子,他们还不依不饶,竟还殴打李师傅的妻子,眼看妻子被殴打在地,李师傅拿刀保护家人,过程中捅伤了3名滋事的醉汉，但代价却是李师傅换来自己5年的牢狱之灾！",0,社会生活
外卖小哥路边救人，救人后结果自己的车子被偷走，小哥说：不后悔，一个人，一个车，谁更重要。,1,社会生活
【[话筒]国务院办公厅关于2016年部分节假日安排的通知】①元旦：1月1日放假，与周末连休。②春节：2月7日至13日放假调休。2月6日、2月14日上班。③清明节：4月4日放假，与周末连休。④劳动节：5月1日放假，5月2日补休。⑤端午节：6月9日至11日放假调休。6月12日上班。（中国政府网）,0,社会生活
【为个三智障儿留三缸谷的老人去世了】湖北通山县92岁母亲孟阿香为照顾三个智障儿子，70多年没离开村子。为不让儿子在自己去世后挨饿，数年时间攒下上千斤的三缸稻谷，年近九旬时，她甚至还在吆牛耕田。据老人的儿媳阮八元介绍，从昨晚起，她的丈夫、老人的小儿子乐建九就发现，卧床多日的母亲眼睛已经不转了。今天上午，乐建九在给母亲喂水时，老人突然背过气去。两分钟后，人就去世了。因为事发突然，老人并未留下任何遗言，儿女们也并未全部守在跟前。看得想流泪,1,社会生活
【北京气象局:冷空气已到内蒙古雾霾今夜将散去】当前北京正遭遇今年以来最严重的污染过程。据北京市气象局官方微博通报，今天下午北京雾霾持续，冷空气已到内蒙中部，今夜北风渐起，北京雾霾将逐渐散去。明后两天(2—3日)，将会刮起5、6级偏北风，天气转晴，北京将再现蓝天。http://t.cn/RUDU53l,0,社会生活
9.18《8090后龙洋脱口秀》：82岁“活佛济公”游本昌今来南京演话剧；武汉一小学班主任悬赏50元怂恿学生跳楼；山东蓝翔副校长率上百师生，赴河南与校长岳父斗殴；10岁金鱼患脑瘤，主人花200澳元给它做手术；浙江台州男子摔断左手，被医院治疗右手。O网页链接@龙洋V@直播南京官方版,1,社会生活
朋友传来的消息:帮忙！求扩散，今天上午女孩在大润发超市附近被人拐走了，小女孩三岁多，能准确说出她爸爸的手机号码，这是我们朋友女儿的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！,1,社会生活
医生李芊在火车上救人。反被人告上法庭，被判罚款一千多万元。我心凉了，帮忙反被罚款，人是否还能有正义感，人倒是否还有人扶，有正义感得请伸出你的双手，为正义的李芊，转发正能量。,1,社会生活
大家请帮忙注意这辆车文山市,1,社会生活
记住这几个畜生！我是普通人，我常一个人坐在餐厅里吃东西，我不会随便把电话号码给陌生人，我一人斗不过六个暴徒，我没多少钱，家里也没开金矿，更没有卡宴，局子里也没人，如果碰到这群畜生，我也会被活活打死。我们是法制社会，我们把能禁的都禁了，能实名的都实名了，为什么还不能保障我的安全？,1,社会生活
北京今年春天的空气质量变好了，隔三差五地下场小雨，把霾和灰尘都洗掉了；柳絮似乎也没怎么飘，据说是给柳树喷绝育药水的结果[思考]因此每逢春天就犯鼻炎的患者十年来第一次体会到了春天的美好[笑cry]虽然偶尔仍然需要吃点抗过敏药来缓解症状，然而已经非常感谢老天爷的降恩了。希望可以就这样平稳地度过整个春天迎来夏天[偷笑]http://t.cn/RJZmGhf,0,社会生活
【中国9大最“恐怖”栈道一起来挑战】①华山长空栈道，仅三道木板宽；②天门山鬼谷玻璃栈道，全线都立于万丈悬崖中；③贵州南江大峡谷栈道，头顶一线天，踩着“摇摇欲坠”铁索桥，脚下是湍急流水；④河北白石山“国内最长悬空玻璃栈道”……喊上胆大的小伙伴们一起去吧！[笑cry],0,社会生活
现在催泪弹都用上了！余杭祈求全国人民关注，目前已经导致4人死亡，N人受伤！杭徽高速封道，移动信号屏蔽！媒体集体失声，网络个人帖被删，几十个千人群瞬间被解散！@郑州晚报@章俊龙benny@蔡虎爱乐活@Any_小洋子@蔡虎爱乐活@何炅@吳京@吴奇隆TD我在:202省道,1,社会生活
【最高法:伴侣出轨可索精神赔偿】京华时报讯昨天，最高人民法院通报了30起涉“家事”典型案例，其中，夫妻离婚时一方有出轨行为，另一方申请精神损害赔偿获法院支持。http://t.cn/RUmTyNc我发起了一个投票【伴侣出轨可索精神赔偿，你怎么看？】http://t.cn/RUmlQKi,0,社会生活
化妆，千万不要在你昏黄的卫生间灯光下，狠下心，坐到窗台前，朝阳光照镜子。柔光灯太害人了，大马路大太阳的锐化效果才是真实残酷的人生。在屋里温暖的灯光下看自己，哟，这柔嫩温婉的小芝士蛋糕，等出门再掏镜子一照，嘿，介搓粉流油的大白面团子！,0,社会生活
【你离北京户口有多远？这原来是道数学题】当“北漂”7年多了，有车有房(租的)有女友，就缺个北京户口。10日晚《北京市积分落户管理办法(征求意见稿)》公布，每连续缴纳社保满1年积3分，大学本科15分……小新一共得了47.5分！小伙伴们，你们得了多少分？http://t.cn/R4zMvoI,0,社会生活
【女司机油门当刹车倒车冲进地下通道[吃惊]】今日，一辆丰田霸道以匪夷所思的姿势倒进了地下通道！司机是30多岁的杨女士，因倒车时刮到一辆小车，过分紧张，把油门当成刹车，撞倒护栏，冲进地下通道。杨女士被卡在半空下不来，消防车迅速赶到将她救出。幸亏当时已过上下学高峰期，没有人受伤。[黑线],0,社会生活
#测绘仪被当成照相机砸掉#不是…这群人是怎么想的…脑残？,1,社会生活
七旬老汉靠卖自己种的菜为生。一个从执法车上下来了一个年轻人，将老汉连扇几个耳光推倒在地。老汉到处寻找执法者，只想告诉他，我从山里骑和烂单车到这里用了3个多小时只想卖点钱给生病卧床的老伴买药。有良知的帮忙转一下，替老汉夺回公道.不会转，会脏了你的微博账号对吗？有心就转，没心就算了！,1,社会生活
【[推荐]触目惊心！为了你和他人的生命安全，一定要看！】变道时一定要提前开转向灯，否则不仅后车很生气，还可能出大事！高速错过出口，请将错就错继续前行，千万不要随意变道、停车、倒车或者掉头！行车远离大卡车！[心]转发，让所有人知道！via@央视新闻,0,社会生活
【网络时代，我们只围观真相】一则由@扬子晚报记者写的“偷邻居家洋水仙包饺子食物中毒后上门索赔”新闻近日走红，但奇怪的是，这竟然是一个没有时间地点人物的“三无”新闻。主要内容来自于一个网贴且没有任何跟进采访，文中的警察无端背了黑锅，希望作者能够像您写过的文章一样，我们只围观真相。,0,社会生活
#生活经#9种果皮，吃完别扔哦！[酷]超实用，转发收藏吧！,0,社会生活
【19岁小伙痴迷打赏女主播，26万首付只剩3分，父母带其测智商】仅用2个多月，山东济南李先生19岁的儿子就通过酷我网络直播平台，打赏了五六十位女主播，花光了银行卡的钱，累计打赏了25万元。事后，家人带孩子到山东省精神卫生中心检测。家属称，根据检测报告，孩子智力低于正常人。平台回应，正在核实展开全文c,0,社会生活
彭博经济学家评4月非农：疫情导致的停工逆转了10年来劳动力市场的增长势头；美国4月份裁员人数达到前所未有的2050万，推动失业率升至大萧条以来的最高水平，失业率预计将攀升至16%，本月还将进一步攀升，因为自4月中旬该报告公布以来，又有数百万人申请失业救济。,0,社会生活
帮转发：果果刚刚在苏州万达广场附近走丢麻烦大家帮我发下谢谢联系电话15506291683跪谢！苏州的朋友帮忙转发帮找一找！看到的朋友希望都伸出援助之手，我替这位母亲谢谢大家了！O网页链接,1,社会生活
我支持这位空姐。,1,社会生活
简约美式三室两厅，参考~,0,社会生活
#来论#【放开二胎后，“重男轻女”会加重吗？】一胎化并没有削弱重男轻女的思想：自1980年代中国出生人口性别比持续攀升。如今男性与女性的收入差距越来越小，激励家庭对女性增加教育投资。女权主义者说“女性因为受教育程度提高，所以收入提高”，真实的经济逻辑刚好反过来。http://t.cn/RUFxiBY,0,社会生活
第一次听到这个事情是成都一个女孩子说的，当时她机灵，就逃脱了厄运，今早看到另一个女孩子，被这么惨绝人寰地方法夺走了肾脏。。。女孩们一定要小心。危险无处不在,1,社会生活
【成都人贩当街抢娃被群众围殴】12月6日晚9点30，在成都高新中和街道楠香山小区门口，一名中年男子将一玩耍的女童抱走。正抱上同伙的车时，被群众发现，当场逮住一人贩，后将其揍得面目全非。目前，该嫌犯已被警方控制。http://t.cn/R4hh83K,0,社会生活
